Ship Length,Engine Mass,Engine Power,DWT,no. of engines,Vessel speed,Cavitation Speed,Froude's No.,Block Coefficient,MMSI,TIMESTAMP,LAT,LON,NAV_STATUS,SOG,COG,HEADING,RATE_OF_TURN,POSITION_ACCURACY,LENGTH
28,1.110803586,74.0535724,47.18861253,1,0.1,9,0.43102867,0.886146711,419000189,26/04/2018_11:27:41,21.73425,87.94083,Restricted manoeuverability,4.4,206.2,201,12,LOW QUALITY,
59,7.28871014,485.9140093,793.1536328,1,6.5,9,0.29693348,0.888335713,419000164,26/04/2018_11:27:43,16.47027,82.35659,Restricted manoeuverability,0.7,252.3,247,0,LOW QUALITY,
333,443.6120306,29574.13537,376605.165,1,12.3,9,0.124986486,0.890065638,354971000,26/04/2018_11:27:44,12.73015,80.51894,Under way using engine,14.3,164,168,0,HIGH QUALITY,
64,8.91247548,594.165032,1072.454364,1,0.1,9,0.285098667,0.888484696,412440497,26/04/2018_11:27:44,10.6747,67.78617,Under way using engine,7.9,139.5,511,-128,HIGH QUALITY,
139,58.22171927,3881.447951,17906.42292,1,12.2,9,0.193454027,0.889474604,240539000,26/04/2018_11:27:44,16.31438,70.49005,Under way using engine,11.5,138,140,0,HIGH QUALITY,
166,88.56293663,5904.195775,33593.81389,2,0.1,9,0.177023584,0.889626343,419014300,26/04/2018_11:27:44,22.48914,69.84905,Under way using engine,0.5,174.9,511,-128,LOW QUALITY,
105,29.78122586,1985.415057,6550.812273,1,0.3,9,0.222582248,0.889188082,247273200,26/04/2018_11:27:44,8.035533,76.78499,Under way using engine,11,313,313,0,HIGH QUALITY,
200,137.0207776,9134.718507,64648.87033,1,10.4,9,0.161276161,0.889765623,533130607,26/04/2018_11:27:45,12.60475,74.3549,Under way using engine,14.2,151.4,150,-4,HIGH QUALITY,
190,121.5569469,8103.79646,54019.55148,1,0.2,9,0.16546585,0.889729133,563876000,26/04/2018_11:27:45,9.05355,73.19678,Under way using engine,16.6,129,128,0,LOW QUALITY,
190,121.5569469,8103.79646,54019.55148,1,0.1,9,0.16546585,0.889729133,357961000,26/04/2018_11:27:45,7.138333,82.29748,Under way using engine,13.9,22,24,0,LOW QUALITY,
180,107.108104,7140.540267,44680.16785,1,6.9,9,0.17,0.889689184,636015665,26/04/2018_11:27:46,22.63077,69.45691,Under way using engine,19.2,252.2,253,0,HIGH QUALITY,
69,10.72639402,715.0929347,1415.995646,1,0.1,9,0.27457477,0.888612605,538003630,26/04/2018_11:27:46,6.89685,73.54587,Under way using engine,13.1,164,164,0,LOW QUALITY,
59,7.28871014,485.9140093,793.1536328,1,10.7,9,0.29693348,0.888335713,412354266,26/04/2018_11:27:46,7.423807,60.32693,Under way using engine,7.7,180,179,13,LOW QUALITY,
274,283.9511963,18930.07975,192862.0829,1,7.7,9,0.137787523,0.889962979,563012090,26/04/2018_11:27:46,4.218204,73.48122,Constrained by her draught,0,360,511,-128,HIGH QUALITY,
183,111.3368498,7422.456653,47352.14884,1,11.9,9,0.168600799,0.889701563,419765000,26/04/2018_11:27:47,13.3404,73.36263,Under way using engine,12.9,324,326,0,HIGH QUALITY,
262,256.1574077,17077.16051,165250.0798,1,10.3,9,0.140907636,0.889937447,565809000,26/04/2018_11:27:47,7.426981,76.27534,Under way using engine,9,297,296,0,LOW QUALITY,
66,9.614953251,640.9968834,1201.716611,1,3.6,9,0.28074576,0.888538111,564726000,26/04/2018_11:32:46,6.50169,82.04433,Under way using engine,14.2,183,186,0,HIGH QUALITY,
171,94.96250781,6330.833854,37300.06266,1,0.2,9,0.17441632,0.889649808,249783000,26/04/2018_11:32:46,7.26392,77.93418,Under way using engine,15,132.7,135,1,LOW QUALITY,
199,135.4284091,9028.560607,63525.18868,1,16.1,9,0.161680869,0.889762116,533130607,26/04/2018_11:32:46,12.58703,74.36457,Under way using engine,14.2,150.9,150,-3,HIGH QUALITY,
92,21.64418334,1442.945556,4058.757505,1,0.1,9,0.237788726,0.889028814,371519000,26/04/2018_11:32:47,11.55075,63.48557,Under way using engine,19.6,285,286,0,LOW QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.3,9,0.403190402,0.886694047,235087726,26/04/2018_11:32:49,8.351635,75.47034,Under way using engine,15.4,152.7,152,0,LOW QUALITY,
250,229.9184786,15327.89857,140521.2854,1,9.9,9,0.144249783,0.88990987,565004000,26/04/2018_11:32:50,5.878767,85.78632,Under way using engine,15.4,270,271,0,LOW QUALITY,
102,27.77305436,1851.536957,5899.521184,1,4.3,9,0.225831796,0.889154632,356496000,26/04/2018_11:32:50,11.34622,65.91741,Under way using engine,11.5,106,108,0,LOW QUALITY,
299,346.9019568,23126.79712,260430.2472,1,0.1,9,0.131901453,0.890010596,636016694,26/04/2018_11:32:50,10.57555,71.7586,Under way using engine,12.9,331,333,0,HIGH QUALITY,
114,36.2842904,2418.952693,8809.662077,1,11.7,9,0.213615493,0.889278794,403514001,26/04/2018_11:32:50,7.124213,76.47208,Under way using engine,14.1,290.9,291,0,HIGH QUALITY,
78,14.48538936,965.692624,2222.166307,1,0.1,9,0.258248539,0.888803016,354159000,26/04/2018_11:32:51,7.72874,76.69593,Under way using engine,20.3,142.5,142,0,LOW QUALITY,
31,1.442031529,96.13543527,69.79807301,1,0.1,9,0.409641858,0.886572486,352548000,26/04/2018_11:32:51,7.539378,76.04277,Under way using engine,15.8,294.1,294,0,HIGH QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,563043200,26/04/2018_11:32:51,8.231383,81.74821,Under way using engine,12.9,345,346,5,LOW QUALITY,
333,443.6120306,29574.13537,376605.165,1,11,9,0.124986486,0.890065638,538007360,26/04/2018_11:32:52,12.27224,60.16659,Under way using engine,17.5,286.9,286,3,LOW QUALITY,
227,183.9247607,12261.65071,100540.6291,1,11.4,9,0.151381305,0.889850228,538003364,26/04/2018_11:32:53,12.6615,69.615,Under way using engine,14.8,141,140,0,LOW QUALITY,
190,121.5569469,8103.79646,54019.55148,1,0.2,9,0.16546585,0.889729133,636092357,26/04/2018_11:32:54,9.18453,82.9921,Under way using engine,13.2,23.7,24,0,LOW QUALITY,
274,283.9511963,18930.07975,192862.0829,1,8.3,9,0.137787523,0.889962979,567115000,26/04/2018_11:32:55,4.64749,86.50278,Under way using engine,12.1,78,104,-127,LOW QUALITY,
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,565775000,26/04/2018_11:32:55,11.64731,69.57035,Under way using engine,13.4,225.1,225,0,HIGH QUALITY,
189,120.0665712,8004.43808,53029.12501,1,11.1,9,0.165903012,0.889725302,636091595,26/04/2018_11:32:55,7.015698,79.77424,Under way using engine,0.5,5.1,117,0,LOW QUALITY,
180,107.108104,7140.540267,44680.16785,1,10.2,9,0.17,0.889689184,419083200,26/04/2018_11:32:55,12.93563,74.81744,Under way sailing,0,228.5,511,-128,HIGH QUALITY,
64,8.91247548,594.165032,1072.454364,1,0.1,9,0.285098667,0.888484696,374007000,26/04/2018_11:32:55,6.072617,79.63936,Under way using engine,13,293,296,5,HIGH QUALITY,
332,440.5831748,29372.21165,372754.7279,1,14.5,9,0.125174577,0.890064154,432803000,26/04/2018_11:32:56,11.75753,62.62489,Under way using engine,11.6,105.9,104,0,HIGH QUALITY,
229,187.7018765,12513.45843,103653.5595,1,11,9,0.150718802,0.889855815,351647000,26/04/2018_11:32:56,14.94194,66.39699,Under way using engine,13.3,183,181,0,HIGH QUALITY,
295,336.3684299,22424.56199,248658.9758,1,7.1,9,0.132792689,0.890003432,352149000,26/04/2018_11:32:56,11.70674,63.2093,Under way using engine,18.7,282.3,282,-1,HIGH QUALITY,
32,1.563919229,104.2612819,78.83204227,1,4.5,9,0.403190402,0.886694047,354843000,26/04/2018_11:32:56,8.12665,76.08035,Under way using engine,17.7,148,149,0,LOW QUALITY,
170,93.66279258,6244.186172,36536.92149,1,9.3,9,0.174928557,0.889645211,351932000,26/04/2018_11:32:57,5.667398,80.388,Under way using engine,12.4,104.3,105,0,LOW QUALITY,
190,121.5569469,8103.79646,54019.55148,1,3.3,9,0.16546585,0.889729133,212272000,26/04/2018_11:32:59,7.174387,75.09212,Under way using engine,13.6,102,100,0,LOW QUALITY,
190,121.5569469,8103.79646,54019.55148,1,12,9,0.16546585,0.889729133,636018188,26/04/2018_11:32:59,13.56468,73.78288,Under way using engine,10.9,339,340,0,LOW QUALITY,
65,9.259891293,617.3260862,1135.769315,1,7.3,9,0.2828971,0.888511803,417222305,26/04/2018_11:33:00,6.953535,79.85412,Under way using engine,0,157.5,511,-128,LOW QUALITY,
147,66.47854532,4431.903021,21847.59116,1,15.2,9,0.188116334,0.889524644,371820000,26/04/2018_11:33:01,5.8427,81.76936,Under way using engine,17.1,269,270,0,LOW QUALITY,
189,120.0665712,8004.43808,53029.12501,1,10.5,9,0.165903012,0.889725302,538001271,26/04/2018_11:33:04,15.01783,71.7925,Under way using engine,10.3,318,315,12,LOW QUALITY,
58,6.986334668,465.7556445,744.3126113,1,0.1,9,0.299482312,0.888302886,538007490,26/04/2018_11:33:04,7.96063,83.01143,Under way using engine,13.5,30.7,32,-3,HIGH QUALITY,
330,434.5591709,28970.61139,365136.0205,1,9.7,9,0.125553321,0.890061163,477776100,26/04/2018_11:33:04,6.556907,79.79273,Under way using engine,18.3,355,354,0,HIGH QUALITY,
143,62.2738763,4151.591753,19807.97814,1,11.3,9,0.190729186,0.88950024,636091883,26/04/2018_11:33:06,6.329155,78.38779,Under way using engine,13.9,107.5,103,0,HIGH QUALITY,
333,443.6120306,29574.13537,376605.165,1,9.4,9,0.124986486,0.890065638,357737000,26/04/2018_11:33:09,12.98517,71.8102,Under way using engine,16.4,314,316,0,LOW QUALITY,
28,1.110803586,74.0535724,47.18861253,1,0.1,9,0.43102867,0.886146711,538007204,26/04/2018_11:33:11,10.84288,74.56834,Under way using engine,13.3,327,327,0,HIGH QUALITY,
64,8.91247548,594.165032,1072.454364,1,5.4,9,0.285098667,0.888484696,352506000,26/04/2018_11:33:11,7.426548,76.31776,Under way using engine,16.7,116.8,118,5,LOW QUALITY,
78,14.48538936,965.692624,2222.166307,1,0.1,9,0.258248539,0.888803016,403521000,26/04/2018_11:33:11,7.692012,76.83975,Under way using engine,14,299.5,302,0,LOW QUALITY,
241,211.2518117,14083.45411,123760.4733,1,12.3,9,0.146918556,0.889887679,209323000,26/04/2018_11:33:11,12.63418,74.75097,Under way using engine,14.6,330,338,-5,LOW QUALITY,
245,219.4414058,14629.42705,131026.507,1,13.7,9,0.145714286,0.889897712,248329000,26/04/2018_11:33:12,4.837107,74.86095,Under way using engine,13.2,246.2,251,-13,HIGH QUALITY,
295,336.3684299,22424.56199,248658.9758,1,7.1,9,0.132792689,0.890003432,229441000,26/04/2018_11:33:13,3.902733,70.9079,Under way using engine,10.3,70,68,-12,LOW QUALITY,
29,1.215555418,81.03702787,54.01861487,1,0.1,9,0.423531947,0.886300107,371228000,26/04/2018_11:33:16,10.43726,64.81796,Under way using engine,21.2,286.8,287,0,LOW QUALITY,
250,229.9184786,15327.89857,140521.2854,1,12.2,9,0.144249783,0.88990987,565057000,26/04/2018_11:33:16,11.11545,65.50423,Under way using engine,13.4,106.4,108,0,HIGH QUALITY,
143,62.2738763,4151.591753,19807.97814,1,11.5,9,0.190729186,0.88950024,419001019,26/04/2018_11:33:16,6.337343,79.203,Under way using engine,14.4,117,116,0,LOW QUALITY,
65,9.259891293,617.3260862,1135.769315,1,7,9,0.2828971,0.888511803,351647000,26/04/2018_11:33:16,14.94065,66.39691,Under way using engine,13.2,183.1,181,0,HIGH QUALITY,
275,286.3379219,19089.19479,195298.8121,1,12.5,9,0.137536772,0.889965022,538007360,26/04/2018_11:33:17,12.27283,60.1646,Under way using engine,17.4,287,286,3,LOW QUALITY,
69,10.72639402,715.0929347,1415.995646,1,0.1,9,0.27457477,0.888612605,636011275,26/04/2018_11:33:18,9.166133,75.41777,Under way using engine,19.4,141,141,0,HIGH QUALITY,
31,1.442031529,96.13543527,69.79807301,1,0.1,9,0.409641858,0.886572486,354654000,26/04/2018_11:33:19,10.71704,65.23465,Under way using engine,20.4,286.8,287,-2,HIGH QUALITY,
79,14.94311304,996.207536,2328.321354,1,0.1,9,0.256608849,0.888821623,563047500,26/04/2018_11:33:20,9.391017,72.43117,Under way using engine,13.1,120.2,119,-2,HIGH QUALITY,
58,6.986334668,465.7556445,744.3126113,1,0.1,9,0.299482312,0.888302886,636091089,26/04/2018_11:33:21,9.599185,71.74258,Under way using engine,13.3,111.7,112,0,HIGH QUALITY,
226,182.0519816,12136.79877,99008.94071,1,14.2,9,0.15171585,0.889847403,525021300,26/04/2018_11:33:21,4.119397,73.49534,Under way sailing,0,360,511,-128,HIGH QUALITY,
180,107.108104,7140.540267,44680.16785,1,8.1,9,0.17,0.889689184,477275000,26/04/2018_11:33:23,5.86695,82.53185,Under way using engine,8.7,262.6,266,0,LOW QUALITY,
323,413.8285173,27588.56782,339321.9243,1,15.4,9,0.126906513,0.890050451,209323000,26/04/2018_11:33:23,12.63493,74.75063,Under way using engine,14.6,334,337,-13,LOW QUALITY,
280,298.4350463,19895.66975,207805.0188,1,17.8,9,0.136303233,0.889975054,417222293,26/04/2018_11:33:24,5.714493,80.72715,Restricted manoeuverability,6,84.2,81,0,LOW QUALITY,
143,62.2738763,4151.591753,19807.97814,1,11.3,9,0.190729186,0.88950024,403503000,26/04/2018_11:33:27,13.15117,71.46575,Under way using engine,12.6,132.2,130,0,LOW QUALITY,
190,121.5569469,8103.79646,54019.55148,1,2.1,9,0.16546585,0.889729133,319058700,26/04/2018_11:33:27,11.49121,65.03905,Under way using engine,13.7,291.5,288,0,HIGH QUALITY,
248,225.6955829,15046.37219,136667.7007,1,12.3,9,0.144830268,0.889905057,419001263,26/04/2018_11:33:27,11.92847,74.60254,Under way using engine,10.5,172.2,171,0,LOW QUALITY,
28,1.110803586,74.0535724,47.18861253,1,0.1,9,0.43102867,0.886146711,538007204,26/04/2018_11:33:31,10.84393,74.56767,Under way using engine,13.3,328,327,0,HIGH QUALITY,
65,9.259891293,617.3260862,1135.769315,1,7,9,0.2828971,0.888511803,417222380,26/04/2018_11:33:31,6.960333,79.8536,Under way using engine,0,12.9,511,-128,LOW QUALITY,
47,4.135995284,275.7330189,339.0403213,1,0.1,9,0.332687317,0.887849315,563043200,26/04/2018_11:33:31,8.233717,81.7476,Under way using engine,12.9,345,347,0,LOW QUALITY,
177,102.9696816,6864.64544,42115.82898,1,0.1,9,0.171434625,0.889676444,369527000,26/04/2018_11:33:32,11.63566,73.69034,Under way using engine,19.2,157.3,158,0,LOW QUALITY,
190,121.5569469,8103.79646,54019.55148,1,12.2,9,0.16546585,0.889729133,357869000,26/04/2018_11:33:32,6.673831,77.47145,Under way using engine,11.3,286.7,287,0,HIGH QUALITY,
337,455.8399383,30389.32922,392283.3346,1,12.6,9,0.124242512,0.890071504,636091595,26/04/2018_11:33:33,7.015792,79.77425,Under way using engine,0.5,5.1,117,0,LOW QUALITY,
78,14.48538936,965.692624,2222.166307,1,5.5,9,0.258248539,0.888803016,565677000,26/04/2018_11:33:34,6.917783,78.13772,Under way using engine,14.4,117,117,0,LOW QUALITY,
228,185.8080563,12387.20375,102088.8023,1,12.3,9,0.151048964,0.889853032,533130607,26/04/2018_11:33:34,12.58421,74.36614,Under way using engine,14.3,151.1,150,0,HIGH QUALITY,
259,249.4524053,16630.16035,158804.5138,1,0.1,9,0.141721354,0.889930754,371519000,26/04/2018_11:33:35,11.55193,63.48127,Under way using engine,19.7,285,285,0,LOW QUALITY,
59,7.28871014,485.9140093,793.1536328,1,0.1,9,0.29693348,0.888335713,538004579,26/04/2018_11:33:35,8.514836,74.21458,Under way using engine,11.1,117.4,115,0,HIGH QUALITY,
274,283.9511963,18930.07975,192862.0829,1,7.9,9,0.137787523,0.889962979,518100148,26/04/2018_11:33:35,4.191438,73.4752,At anchor,0.1,205.3,511,-128,LOW QUALITY,
68,10.34816741,689.8778273,1341.765027,1,0.1,9,0.276586334,0.888588479,511126000,26/04/2018_11:33:36,8.376302,76.99159,Under way using engine,0.1,232.1,511,-128,LOW QUALITY,
65,9.259891293,617.3260862,1135.769315,1,7,9,0.2828971,0.888511803,351647000,26/04/2018_11:33:36,14.93943,66.39684,Under way using engine,13.2,183.4,181,0,HIGH QUALITY,
200,137.0207776,9134.718507,64648.87033,1,15.2,9,0.161276161,0.889765623,232013110,26/04/2018_11:33:37,6.941705,77.36033,Under way using engine,7.6,289.9,291,9,LOW QUALITY,
64,8.91247548,594.165032,1072.454364,1,0.1,9,0.285098667,0.888484696,229716000,26/04/2018_11:33:37,10.65277,74.53849,Under way using engine,12.8,150.4,152,-3,HIGH QUALITY,
330,434.5591709,28970.61139,365136.0205,1,9.7,9,0.125553321,0.890061163,352823000,26/04/2018_11:33:37,12.14593,74.82825,Under way using engine,12.1,336,337,0,HIGH QUALITY,
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,477786700,26/04/2018_11:33:38,10.01674,74.82108,Under way using engine,8.5,317,320,0,LOW QUALITY,
59,7.28871014,485.9140093,793.1536328,1,6.8,9,0.29693348,0.888335713,477742800,26/04/2018_11:33:39,7.271783,82.07139,Under way using engine,12.1,163,165,0,LOW QUALITY,
178,104.3391396,6955.94264,42958.80336,1,0.9,9,0.170952388,0.889680732,403514001,26/04/2018_11:33:39,7.1254,76.46903,Under way using engine,14,291.1,291,0,HIGH QUALITY,
69,10.72639402,715.0929347,1415.995646,1,0.1,9,0.27457477,0.888612605,636011275,26/04/2018_11:33:42,9.164433,75.41912,Under way using engine,19.4,141,141,0,HIGH QUALITY,
274,283.9511963,18930.07975,192862.0829,1,8.4,9,0.137787523,0.889962979,518100148,26/04/2018_11:33:43,4.191432,73.47519,At anchor,0.1,205.3,511,-128,LOW QUALITY,
71,11.50626795,767.08453,1573.196688,1,1.8,9,0.270679895,0.888658897,403555000,26/04/2018_11:33:44,6.473572,78.70634,Under way using engine,12,111.5,107,0,HIGH QUALITY,
289,320.8986836,21393.24557,231703.8244,1,9.6,9,0.134164079,0.889992376,357612000,26/04/2018_11:33:45,5.583704,80.95773,Under way using engine,18.5,87.8,88,0,LOW QUALITY,
56,6.403622523,426.9081682,653.1604565,1,0.1,9,0.304783295,0.888233746,565677000,26/04/2018_11:33:45,6.91755,78.13818,Under way using engine,14.4,117,117,0,LOW QUALITY,
225,180.1897095,12012.6473,97493.638,1,0.1,9,0.152052622,0.889844557,565843000,26/04/2018_11:33:45,11.40543,73.51785,Under way using engine,14.6,306,310,0,HIGH QUALITY,
148,67.5536591,4503.577273,22379.7183,1,10.7,9,0.187479729,0.889530563,533130607,26/04/2018_11:33:46,12.58351,74.36653,Under way using engine,14.3,151.4,150,0,HIGH QUALITY,
66,9.614953251,640.9968834,1201.716611,1,0.3,9,0.28074576,0.888538111,563876000,26/04/2018_11:33:46,9.0361,73.21825,Under way using engine,16.6,129,131,0,LOW QUALITY,
240,209.2310216,13948.73477,121988.9271,1,11,9,0.147224319,0.889885127,248253000,26/04/2018_11:33:47,4.416795,74.09977,Under way using engine,11.9,63.7,57,2,HIGH QUALITY,
227,183.9247607,12261.65071,100540.6291,1,11.4,9,0.151381305,0.889850228,370563000,26/04/2018_11:33:48,5.831733,81.05455,Under way using engine,7.6,266,268,0,LOW QUALITY,
188,118.5863348,7905.755653,52051.50228,1,8.6,9,0.166343659,0.889721436,525015333,26/04/2018_11:33:48,4.960972,73.46191,default,0,170.3,511,-128,LOW QUALITY,
250,229.9184786,15327.89857,140521.2854,1,11.8,9,0.144249783,0.88990987,356496000,26/04/2018_11:33:50,11.34538,65.92033,Under way using engine,11.5,105,108,0,LOW QUALITY,
299,346.9019568,23126.79712,260430.2472,1,0.1,9,0.131901453,0.890010596,636016694,26/04/2018_11:33:50,10.57872,71.75688,Under way using engine,13,331,333,0,HIGH QUALITY,
65,9.259891293,617.3260862,1135.769315,1,7.2,9,0.2828971,0.888511803,219298000,26/04/2018_11:33:51,7.03528,79.84513,Restricted manoeuverability,0.1,11,241,0,LOW QUALITY,
97,24.6007649,1640.050993,4918.17768,1,0.1,9,0.231579071,0.8890947,538007204,26/04/2018_11:33:51,10.84503,74.567,Under way using engine,13.4,327,327,0,HIGH QUALITY,
174,98.92125956,6594.750637,39656.62541,1,15.8,9,0.172906193,0.889663325,564284000,26/04/2018_11:33:53,3.755417,83.72823,Under way using engine,11.4,115,121,0,LOW QUALITY,
244,217.3780259,14491.86839,129182.8195,1,11.7,9,0.146012575,0.88989523,374748000,26/04/2018_11:33:54,5.954797,81.73426,Under way using engine,13.3,213.5,213,0,HIGH QUALITY,
226,182.0519816,12136.79877,99008.94071,1,14.2,9,0.15171585,0.889847403,229441000,26/04/2018_11:33:54,3.9034,70.90972,Under way using engine,10.3,70,68,-5,LOW QUALITY,
227,183.9247607,12261.65071,100540.6291,1,11.3,9,0.151381305,0.889850228,636016587,26/04/2018_11:33:54,11.70601,61.87926,Under way using engine,11.5,109.2,106,0,HIGH QUALITY,
199,135.4284091,9028.560607,63525.18868,1,16.1,9,0.161680869,0.889762116,574435000,26/04/2018_11:33:54,5.80905,80.21729,Under way using engine,11,270.8,271,0,HIGH QUALITY,
337,455.8399383,30389.32922,392283.3346,1,13.4,9,0.124242512,0.890071504,636091595,26/04/2018_11:33:55,7.015843,79.77425,Under way using engine,0.5,5.1,117,0,LOW QUALITY,
199,135.4284091,9028.560607,63525.18868,1,15.7,9,0.161680869,0.889762116,636092688,26/04/2018_11:33:55,5.828,80.3455,Under way using engine,12.5,294,295,0,LOW QUALITY,
274,283.9511963,18930.07975,192862.0829,1,8.1,9,0.137787523,0.889962979,352149000,26/04/2018_11:33:56,11.70782,63.20411,Under way using engine,18.8,282.2,282,1,HIGH QUALITY,
239,207.2208585,13814.7239,120235.1644,1,16.6,9,0.147531998,0.889882557,354843000,26/04/2018_11:33:56,8.12245,76.08295,Under way using engine,17.7,148,149,0,LOW QUALITY,
225,180.1897095,12012.6473,97493.638,1,0.1,9,0.152052622,0.889844557,241518000,26/04/2018_11:33:57,11.45742,64.56406,Under way using engine,12.6,104.6,108,0,HIGH QUALITY,
148,67.5536591,4503.577273,22379.7183,1,0.1,9,0.187479729,0.889530563,566202000,26/04/2018_11:33:57,10.31106,74.54652,Under way using engine,12.2,140.7,142,0,LOW QUALITY,
200,137.0207776,9134.718507,64648.87033,1,15.6,9,0.161276161,0.889765623,232013110,26/04/2018_11:33:58,6.941955,77.35962,Under way using engine,7.6,289.7,291,12,LOW QUALITY,
175,100.2607538,6684.050253,40464.83247,1,11.9,9,0.172411468,0.889667741,538003960,26/04/2018_11:33:59,6.09707,79.60576,Under way using engine,11.6,306,308,0,HIGH QUALITY,
