Ship Length,Engine Mass,Engine Power,DWT,no. of engines,Vessel speed,Cavitation Speed,Froude's No.,Block Coefficient,LAT,LON,SOG,COG,HEADING,RATE_OF_TURN,Source level
67,9.97769946,665.179964,1270.360338,1,0.1,9,0.278642766,0.888563658,17.31138,69.38586,16.6,138.9,140,5,76.10223867052196
128,47.85620189,3190.413459,13344.08011,1,5.6,9,0.201595201,0.889396855,12.6795,69.60033,14.8,141.0,140,-7,63.411803853688866
190,121.5569469,8103.79646,54019.55148,1,0.1,9,0.16546585,0.889729133,9.265667,75.15007,14.1,145.0,143,0,85.58691192091233
262,256.1574077,17077.16051,165250.0798,1,10.3,9,0.140907636,0.889937447,16.7098,82.68515,0.2,206.0,200,0,
67,9.97769946,665.179964,1270.360338,1,0.2,9,0.278642766,0.888563658,7.691417,77.2518,14.7,127.1,126,0,73.09189701182262
25,0.829458471,55.29723138,30.44901644,1,0.1,9,0.456157867,0.885596614,8.289812,76.612,14.7,139.3,140,0,66.3497759800798
46,3.918878198,261.2585465,312.6971671,1,0.4,9,0.336284041,0.887797101,7.845588,62.83202,0.7,245.1,327,0,66.4504846620766
63,8.572667084,571.5111389,1011.708121,1,4.5,9,0.287352447,0.888456752,12.96643,71.82946,16.4,314.0,316,0,58.40354202674111
57,6.691320018,446.0880012,697.6683156,2,0.2,9,0.302097928,0.888268919,22.50351,69.66448,0.3,189.8,511,-128,68.53469862590985
189,120.0665712,8004.43808,53029.12501,1,10.2,9,0.165903012,0.889725302,7.037195,77.8671,10.5,118.9,119,0,
78,14.48538936,965.692624,2222.166307,1,0.2,9,0.258248539,0.888803016,9.131133,76.07941,13.7,148.0,147,0,74.5277568968222
59,7.28871014,485.9140093,793.1536328,1,0.3,9,0.29693348,0.888335713,19.20717,71.03653,5.8,50.9,48,0,70.11574550507113
148,67.5536591,4503.577273,22379.7183,1,0.1,9,0.187479729,0.889530563,20.60464,71.29909,11.0,229.3,232,0,83.38926534671516
38,2.42113607,161.4090713,151.8483564,1,0.3,9,0.369992888,0.887274726,8.669987,76.38307,10.7,343.4,344,0,65.81267974576652
226,182.0519816,12136.79877,99008.94071,1,15.4,9,0.15171585,0.889847403,13.23143,73.2155,13.1,141.0,144,0,
59,7.28871014,485.9140093,793.1536328,1,0.6,9,0.29693348,0.888335713,7.341969,77.44662,16.8,276.3,279,0,67.10431941207884
153,73.07366198,4871.577465,25178.07985,1,0.1,9,0.184390889,0.88955914,16.78897,67.92876,13.6,138.2,139,0,83.68422045082198
139,58.22171927,3881.447951,17906.42292,1,14.4,9,0.193454027,0.889474604,7.438865,76.29363,16.8,117.2,119,0,
114,36.2842904,2418.952693,8809.662077,1,11.7,9,0.213615493,0.889278794,15.55565,68.85051,14.0,226.2,228,0,
56,6.403622523,426.9081682,653.1604565,1,0.1,9,0.304783295,0.888233746,8.445354,75.48276,14.1,151.0,150,-3,74.38469542254707
55,6.123197717,408.2131811,610.7292539,1,0.2,9,0.307541571,0.888197299,16.29679,81.85474,10.4,60.9,58,0,71.20037863179407
13,0.149245412,9.949694113,2.323982113,1,0.1,9,0.632577146,0.879064588,16.9111,69.83327,12.0,140.0,139,0,59.50062418547834
39,2.585651111,172.3767407,167.5854015,1,0.1,9,0.365218586,0.887352551,8.392312,71.84521,18.9,289.0,291,0,70.8423310853544
63,8.572667084,571.5111389,1011.708121,1,2.7,9,0.287352447,0.888456752,10.67528,67.78573,7.8,143.3,511,-128,61.08307739536506
255,240.6632288,16044.21525,150485.9337,1,0.1,9,0.142828569,0.889921626,10.53843,67.67277,15.3,107.8,106,7,88.11768357452092
69,10.72639402,715.0929347,1415.995646,1,0.1,9,0.27457477,0.888612605,19.33283,68.66775,13.5,141.0,140,0,76.38149581220101
190,121.5569469,8103.79646,54019.55148,1,0.1,9,0.16546585,0.889729133,19.54617,70.53784,12.0,325.0,325,0,85.58691192091233
69,10.72639402,715.0929347,1415.995646,1,0.1,9,0.27457477,0.888612605,9.107833,74.45333,18.8,302.0,302,6,76.38149581220101
13,0.149245412,9.949694113,2.323982113,1,0.1,9,0.632577146,0.879064588,7.529563,76.06447,15.9,294.1,294,0,59.50062418547834
82,16.36518623,1091.012415,2668.472465,1,0.1,9,0.251871047,0.888874877,8.034883,76.78565,11.0,312.0,313,0,78.0064692171494
72,11.90798626,793.8657507,1656.299177,1,0.5,9,0.268793601,0.888681118,8.461944,74.02552,14.5,116.4,114,0,69.79390491405678
226,182.0519816,12136.79877,99008.94071,1,15.0,9,0.15171585,0.889847403,13.23417,80.49897,6.1,178.7,511,-128,
320,405.1118879,27007.45919,328657.676,1,11.2,9,0.1275,0.890045742,12.30323,70.67669,14.3,331.6,332,-7,
138,57.232391,3815.492733,17451.95696,1,0.1,9,0.194153682,0.889467991,7.845582,62.832,0.7,249.8,328,0,82.76551095336558
70,11.11241561,740.8277073,1493.117592,1,0.1,9,0.272606467,0.888636069,11.68889,63.25703,17.8,288.1,287,-1,76.51785318142954
118,39.40793459,2627.195639,9971.415403,1,7.4,9,0.209963677,0.889315083,12.91645,74.81488,0.0,119.8,511,-128,59.1389471982341
66,9.614953251,640.9968834,1201.716611,1,9.2,9,0.28074576,0.888538111,7.2571,77.03777,17.9,296.0,297,0,
17,0.303467383,20.23115889,6.738284271,1,6.0,9,0.553172667,0.882772791,20.5495,70.33113,13.4,115.0,112,0,43.032034892362255
13,0.149245412,9.949694113,2.323982113,1,2.2,9,0.632577146,0.879064588,17.68712,83.28864,0.1,192.7,511,-128,46.012501103892134
333,443.6120306,29574.13537,376605.165,1,11.7,9,0.124986486,0.890065638,22.81545,68.11069,8.5,268.4,511,-128,
57,6.691320018,446.0880012,697.6683156,1,0.1,9,0.302097928,0.888268919,11.54425,72.64028,12.2,304.0,306,0,74.555340241249
274,283.9511963,18930.07975,192862.0829,1,9.3,9,0.137787523,0.889962979,4.191552,73.4752,0.1,221.2,511,-128,
25,0.829458471,55.29723138,30.44901644,1,0.1,9,0.456157867,0.885596614,8.289244,76.6125,14.7,139.4,140,0,66.3497759800798
82,16.36518623,1091.012415,2668.472465,1,0.1,9,0.251871047,0.888874877,19.73611,70.38664,17.2,145.7,145,-6,78.0064692171494
70,11.11241561,740.8277073,1493.117592,1,0.1,9,0.272606467,0.888636069,19.69782,72.33022,0.4,117.9,202,0,76.51785318142954
37,2.262919394,150.8612929,137.209735,1,0.2,9,0.374959457,0.887192328,20.02596,70.36265,17.0,248.0,248,0,67.30798855820727
138,57.232391,3815.492733,17451.95696,1,0.1,9,0.194153682,0.889467991,7.845578,62.83199,0.6,249.1,328,0,82.76551095336558
69,10.72639402,715.0929347,1415.995646,1,6.6,9,0.27457477,0.888612605,8.149517,76.066,17.7,148.0,149,0,56.00813355714302
59,7.28871014,485.9140093,793.1536328,1,6.2,9,0.29693348,0.888335713,7.375882,77.10487,13.7,304.3,306,0,55.243839485375915
126,46.09289147,3072.859431,12613.40173,1,0.3,9,0.203188864,0.88938143,15.958,68.74015,17.7,311.9,312,0,77.17749792552964
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,8.232333,74.49683,16.8,116.0,114,0,68.86216464187709
229,187.7018765,12513.45843,103653.5595,1,10.7,9,0.150718802,0.889855815,6.960433,79.85368,0.1,104.3,511,-128,
274,283.9511963,18930.07975,192862.0829,1,8.4,9,0.137787523,0.889962979,11.71303,61.85973,11.6,110.1,107,0,62.20140257723735
200,137.0207776,9134.718507,64648.87033,1,0.1,9,0.161276161,0.889765623,7.77165,76.2544,11.0,288.0,290,0,86.03250943438312
200,137.0207776,9134.718507,64648.87033,1,10.6,9,0.161276161,0.889765623,23.0108,70.22314,0.0,93.7,168,0,
190,121.5569469,8103.79646,54019.55148,1,0.3,9,0.16546585,0.889729133,15.65026,81.79407,9.2,228.1,234,0,80.8155444783332
199,135.4284091,9028.560607,63525.18868,1,15.7,9,0.161680869,0.889762116,12.61572,74.7642,14.7,332.9,335,8,
66,9.614953251,640.9968834,1201.716611,1,8.3,9,0.28074576,0.888538111,7.342063,77.4457,16.8,276.3,279,0,50.10603708758353
56,6.403622523,426.9081682,653.1604565,1,0.1,9,0.304783295,0.888233746,8.444675,75.48313,14.1,151.0,150,-3,74.38469542254707
71,11.50626795,767.08453,1573.196688,1,0.1,9,0.270679895,0.888658897,14.08932,61.99644,14.1,178.8,177,0,76.65211551560853
107,31.16405894,2077.603929,7012.329651,1,0.1,9,0.220492228,0.889209433,7.845575,62.83197,0.6,247.4,328,0,80.46564776055489
278,293.5634699,19570.89799,202737.6074,1,0.1,9,0.136792654,0.889971077,10.32763,74.53296,12.0,140.9,142,0,88.84901574775368
192,124.5681608,8304.544053,56039.1936,1,0.1,9,0.164601792,0.889736691,7.838262,77.2272,16.6,298.3,301,-5,85.67803270087632
39,2.585651111,172.3767407,167.5854015,1,0.1,9,0.365218586,0.887352551,8.392649,71.8442,18.9,289.0,291,0,70.8423310853544
190,121.5569469,8103.79646,54019.55148,1,10.0,9,0.16546585,0.889729133,12.93565,74.81757,0.1,75.0,511,-128,
114,36.2842904,2418.952693,8809.662077,1,11.9,9,0.213615493,0.889278794,7.116943,76.49097,14.0,289.2,289,5,
52,5.32510227,355.006818,495.3055885,1,0.4,9,0.316288573,0.888079526,19.26621,70.94135,0.0,261.7,511,-128,67.64653209967827
183,111.3368498,7422.456653,47352.14884,1,7.8,9,0.168600799,0.889701563,12.896,74.65012,0.2,278.3,511,-128,61.7673809323885
177,102.9696816,6864.64544,42115.82898,1,0.1,9,0.171434625,0.889676444,22.56997,69.66099,5.4,99.0,511,-128,84.96807511715348
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,7.529932,76.06365,15.9,294.4,294,0,68.86216464187709
51,5.073306687,338.2204458,460.5936791,1,0.2,9,0.319374388,0.888037162,9.783116,69.13563,13.0,286.4,291,0,70.46852499798992
69,10.72639402,715.0929347,1415.995646,1,0.1,9,0.27457477,0.888612605,9.1085,74.45233,18.8,302.0,302,-5,76.38149581220101
187,117.1162267,7807.748447,51086.58897,1,9.7,9,0.166787835,0.889717535,11.94034,72.78457,16.0,313.8,316,-5,
67,9.97769946,665.179964,1270.360338,1,0.4,9,0.278642766,0.888563658,9.130016,76.07992,13.7,148.0,147,0,70.08126342429021
57,6.691320018,446.0880012,697.6683156,2,0.1,9,0.302097928,0.888268919,22.50351,69.66448,0.4,189.3,511,-128,71.54504028460919
69,10.72639402,715.0929347,1415.995646,1,0.1,9,0.27457477,0.888612605,19.32899,72.04913,0.4,296.2,120,0,76.38149581220101
45,3.708538853,247.2359235,287.862802,1,0.1,9,0.34,0.88774248,7.633255,77.50457,10.7,303.4,304,0,72.25579011911401
67,9.97769946,665.179964,1270.360338,1,0.1,9,0.278642766,0.888563658,17.30997,69.38712,16.6,139.6,140,-5,76.10223867052196
58,6.986334668,465.7556445,744.3126113,1,0.1,9,0.299482312,0.888302886,9.18995,75.39893,19.3,141.0,141,0,74.72277479647694
58,6.986334668,465.7556445,744.3126113,1,0.1,9,0.299482312,0.888302886,18.93117,72.4945,12.4,219.0,225,0,74.72277479647694
32,1.563919229,104.2612819,78.83204227,1,0.2,9,0.403190402,0.886694047,19.9844,71.56245,5.5,113.9,111,0,65.85182298317775
205,145.1366913,9675.77942,70476.95402,1,3.5,9,0.159297237,0.889782719,7.25755,77.03687,17.9,296.0,297,0,70.54242904896452
337,455.8399383,30389.32922,392283.3346,1,13.7,9,0.124242512,0.890071504,7.03669,77.868,10.6,119.1,119,0,
28,1.110803586,74.0535724,47.18861253,1,0.1,9,0.43102867,0.886146711,21.73425,87.94083,4.4,206.2,201,12,67.50875140015376
59,7.28871014,485.9140093,793.1536328,1,6.5,9,0.29693348,0.888335713,16.47027,82.35659,0.7,252.3,247,0,54.704854337477464
333,443.6120306,29574.13537,376605.165,1,12.3,9,0.124986486,0.890065638,12.73015,80.51894,14.3,164.0,168,0,
64,8.91247548,594.165032,1072.454364,1,0.1,9,0.285098667,0.888484696,10.6747,67.78617,7.9,139.5,511,-128,75.66595194535125
139,58.22171927,3881.447951,17906.42292,1,12.2,9,0.193454027,0.889474604,16.31438,70.49005,11.5,138.0,140,0,
166,88.56293663,5904.195775,33593.81389,2,0.1,9,0.177023584,0.889626343,22.48914,69.84905,0.5,174.9,511,-128,81.39438151483529
105,29.78122586,1985.415057,6550.812273,1,0.3,9,0.222582248,0.889188082,8.035533,76.78499,11.0,313.0,313,0,75.52173433052681
200,137.0207776,9134.718507,64648.87033,1,10.4,9,0.161276161,0.889765623,12.60475,74.3549,14.2,151.4,150,-4,
190,121.5569469,8103.79646,54019.55148,1,0.2,9,0.16546585,0.889729133,9.05355,73.19678,16.6,129.0,128,0,82.57657026221298
190,121.5569469,8103.79646,54019.55148,1,0.1,9,0.16546585,0.889729133,7.138333,82.29748,13.9,22.0,24,0,85.58691192091233
180,107.108104,7140.540267,44680.16785,1,6.9,9,0.17,0.889689184,22.63077,69.45691,19.2,252.2,253,0,64.1253239262312
69,10.72639402,715.0929347,1415.995646,1,0.1,9,0.27457477,0.888612605,6.89685,73.54587,13.1,164.0,164,0,76.38149581220101
59,7.28871014,485.9140093,793.1536328,1,10.7,9,0.29693348,0.888335713,7.423807,60.32693,7.7,180.0,179,13,
274,283.9511963,18930.07975,192862.0829,1,7.7,9,0.137787523,0.889962979,4.218204,73.48122,0.0,360.0,511,-128,65.58759618185721
183,111.3368498,7422.456653,47352.14884,1,11.9,9,0.168600799,0.889701563,13.3404,73.36263,12.9,324.0,326,0,
262,256.1574077,17077.16051,165250.0798,1,10.3,9,0.140907636,0.889937447,7.426981,76.27534,9.0,297.0,296,0,
66,9.614953251,640.9968834,1201.716611,1,3.6,9,0.28074576,0.888538111,6.50169,82.04433,14.2,183.0,186,0,60.1089422226671
171,94.96250781,6330.833854,37300.06266,1,0.2,9,0.17441632,0.889649808,7.26392,77.93418,15.0,132.7,135,1,81.65529290726778
199,135.4284091,9028.560607,63525.18868,1,16.1,9,0.161680869,0.889762116,12.58703,74.36457,14.2,150.9,150,-3,
92,21.64418334,1442.945556,4058.757505,1,0.1,9,0.237788726,0.889028814,11.55075,63.48557,19.6,285.0,286,0,79.0766592762738
32,1.563919229,104.2612819,78.83204227,1,0.3,9,0.403190402,0.886694047,8.351635,75.47034,15.4,152.7,152,0,64.09079719929795
250,229.9184786,15327.89857,140521.2854,1,9.9,9,0.144249783,0.88990987,5.878767,85.78632,15.4,270.0,271,0,
102,27.77305436,1851.536957,5899.521184,1,4.3,9,0.225831796,0.889154632,11.34622,65.91741,11.5,106.0,108,0,63.19127242823923
299,346.9019568,23126.79712,260430.2472,1,0.1,9,0.131901453,0.890010596,10.57555,71.7586,12.9,331.0,333,0,89.46180524532467
114,36.2842904,2418.952693,8809.662077,1,11.7,9,0.213615493,0.889278794,7.124213,76.47208,14.1,290.9,291,0,
78,14.48538936,965.692624,2222.166307,1,0.1,9,0.258248539,0.888803016,7.72874,76.69593,20.3,142.5,142,0,77.53809855552153
31,1.442031529,96.13543527,69.79807301,1,0.1,9,0.409641858,0.886572486,7.539378,76.04277,15.8,294.1,294,0,68.54158632843671
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,8.231383,81.74821,12.9,345.0,346,5,68.86216464187709
333,443.6120306,29574.13537,376605.165,1,11.0,9,0.124986486,0.890065638,12.27224,60.16659,17.5,286.9,286,3,
227,183.9247607,12261.65071,100540.6291,1,11.4,9,0.151381305,0.889850228,12.6615,69.615,14.8,141.0,140,0,
190,121.5569469,8103.79646,54019.55148,1,0.2,9,0.16546585,0.889729133,9.18453,82.9921,13.2,23.7,24,0,82.57657026221298
274,283.9511963,18930.07975,192862.0829,1,8.3,9,0.137787523,0.889962979,4.64749,86.50278,12.1,78.0,104,-127,62.87346796170987
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,11.64731,69.57035,13.4,225.1,225,0,70.04475946502585
189,120.0665712,8004.43808,53029.12501,1,11.1,9,0.165903012,0.889725302,7.015698,79.77424,0.5,5.1,117,0,
180,107.108104,7140.540267,44680.16785,1,10.2,9,0.17,0.889689184,12.93563,74.81744,0.0,228.5,511,-128,
64,8.91247548,594.165032,1072.454364,1,0.1,9,0.285098667,0.888484696,6.072617,79.63936,13.0,293.0,296,5,75.66595194535125
332,440.5831748,29372.21165,372754.7279,1,14.5,9,0.125174577,0.890064154,11.75753,62.62489,11.6,105.9,104,0,
229,187.7018765,12513.45843,103653.5595,1,11.0,9,0.150718802,0.889855815,14.94194,66.39699,13.3,183.0,181,0,
295,336.3684299,22424.56199,248658.9758,1,7.1,9,0.132792689,0.890003432,11.70674,63.2093,18.7,282.3,282,-1,67.90366789907347
32,1.563919229,104.2612819,78.83204227,1,4.5,9,0.403190402,0.886694047,8.12665,76.08035,17.7,148.0,149,0,51.750125991751176
170,93.66279258,6244.186172,36536.92149,1,9.3,9,0.174928557,0.889645211,5.667398,80.388,12.4,104.3,105,0,
190,121.5569469,8103.79646,54019.55148,1,3.3,9,0.16546585,0.889729133,7.174387,75.09212,13.6,102.0,100,0,70.18223033769657
190,121.5569469,8103.79646,54019.55148,1,12.0,9,0.16546585,0.889729133,13.56468,73.78288,10.9,339.0,340,0,
65,9.259891293,617.3260862,1135.769315,1,7.3,9,0.2828971,0.888511803,6.953535,79.85412,0.0,157.5,511,-128,53.86787340711429
147,66.47854532,4431.903021,21847.59116,1,15.2,9,0.188116334,0.889524644,5.8427,81.76936,17.1,269.0,270,0,
189,120.0665712,8004.43808,53029.12501,1,10.5,9,0.165903012,0.889725302,15.01783,71.7925,10.3,318.0,315,12,
58,6.986334668,465.7556445,744.3126113,1,0.1,9,0.299482312,0.888302886,7.96063,83.01143,13.5,30.7,32,-3,74.72277479647694
330,434.5591709,28970.61139,365136.0205,1,9.7,9,0.125553321,0.890061163,6.556907,79.79273,18.3,355.0,354,0,
143,62.2738763,4151.591753,19807.97814,1,11.3,9,0.190729186,0.88950024,6.329155,78.38779,13.9,107.5,103,0,
333,443.6120306,29574.13537,376605.165,1,9.4,9,0.124986486,0.890065638,12.98517,71.8102,16.4,314.0,316,0,
28,1.110803586,74.0535724,47.18861253,1,0.1,9,0.43102867,0.886146711,10.84288,74.56834,13.3,327.0,327,0,67.50875140015376
64,8.91247548,594.165032,1072.454364,1,5.4,9,0.285098667,0.888484696,7.426548,76.31776,16.7,116.8,118,5,57.28518093137034
78,14.48538936,965.692624,2222.166307,1,0.1,9,0.258248539,0.888803016,7.692012,76.83975,14.0,299.5,302,0,77.53809855552153
241,211.2518117,14083.45411,123760.4733,1,12.3,9,0.146918556,0.889887679,12.63418,74.75097,14.6,330.0,338,-5,
245,219.4414058,14629.42705,131026.507,1,13.7,9,0.145714286,0.889897712,4.837107,74.86095,13.2,246.2,251,-13,
295,336.3684299,22424.56199,248658.9758,1,7.1,9,0.132792689,0.890003432,3.902733,70.9079,10.3,70.0,68,-12,67.90366789907347
29,1.215555418,81.03702787,54.01861487,1,0.1,9,0.423531947,0.886300107,10.43726,64.81796,21.2,286.8,287,0,67.86571081300637
250,229.9184786,15327.89857,140521.2854,1,12.2,9,0.144249783,0.88990987,11.11545,65.50423,13.4,106.4,108,0,
143,62.2738763,4151.591753,19807.97814,1,11.5,9,0.190729186,0.88950024,6.337343,79.203,14.4,117.0,116,0,
65,9.259891293,617.3260862,1135.769315,1,7.0,9,0.2828971,0.888511803,14.94065,66.39691,13.2,183.1,181,0,54.601422637141084
275,286.3379219,19089.19479,195298.8121,1,12.5,9,0.137536772,0.889965022,12.27283,60.1646,17.4,287.0,286,3,
69,10.72639402,715.0929347,1415.995646,1,0.1,9,0.27457477,0.888612605,9.166133,75.41777,19.4,141.0,141,0,76.38149581220101
31,1.442031529,96.13543527,69.79807301,1,0.1,9,0.409641858,0.886572486,10.71704,65.23465,20.4,286.8,287,-2,68.54158632843671
79,14.94311304,996.207536,2328.321354,1,0.1,9,0.256608849,0.888821623,9.391017,72.43117,13.1,120.2,119,-2,77.65759301049891
58,6.986334668,465.7556445,744.3126113,1,0.1,9,0.299482312,0.888302886,9.599185,71.74258,13.3,111.7,112,0,74.72277479647694
226,182.0519816,12136.79877,99008.94071,1,14.2,9,0.15171585,0.889847403,4.119397,73.49534,0.0,360.0,511,-128,
180,107.108104,7140.540267,44680.16785,1,8.1,9,0.17,0.889689184,5.86695,82.53185,8.7,262.6,266,0,60.36000522790068
323,413.8285173,27588.56782,339321.9243,1,15.4,9,0.126906513,0.890050451,12.63493,74.75063,14.6,334.0,337,-13,
280,298.4350463,19895.66975,207805.0188,1,17.8,9,0.136303233,0.889975054,5.714493,80.72715,6.0,84.2,81,0,
143,62.2738763,4151.591753,19807.97814,1,11.3,9,0.190729186,0.88950024,13.15117,71.46575,12.6,132.2,130,0,
190,121.5569469,8103.79646,54019.55148,1,2.1,9,0.16546585,0.889729133,11.49121,65.03905,13.7,291.5,288,0,72.30920000919953
248,225.6955829,15046.37219,136667.7007,1,12.3,9,0.144830268,0.889905057,11.92847,74.60254,10.5,172.2,171,0,
28,1.110803586,74.0535724,47.18861253,1,0.1,9,0.43102867,0.886146711,10.84393,74.56767,13.3,328.0,327,0,67.50875140015376
65,9.259891293,617.3260862,1135.769315,1,7.0,9,0.2828971,0.888511803,6.960333,79.8536,0.0,12.9,511,-128,54.601422637141084
47,4.135995284,275.7330189,339.0403213,1,0.1,9,0.332687317,0.887849315,8.233717,81.7476,12.9,345.0,347,0,72.6821227350308
177,102.9696816,6864.64544,42115.82898,1,0.1,9,0.171434625,0.889676444,11.63566,73.69034,19.2,157.3,158,0,84.96807511715348
190,121.5569469,8103.79646,54019.55148,1,12.2,9,0.16546585,0.889729133,6.673831,77.47145,11.3,286.7,287,0,
337,455.8399383,30389.32922,392283.3346,1,12.6,9,0.124242512,0.890071504,7.015792,79.77425,0.5,5.1,117,0,
78,14.48538936,965.692624,2222.166307,1,5.5,9,0.258248539,0.888803016,6.917783,78.13772,14.4,117.0,117,0,59.00939259426909
228,185.8080563,12387.20375,102088.8023,1,12.3,9,0.151048964,0.889853032,12.58421,74.36614,14.3,151.1,150,0,
259,249.4524053,16630.16035,158804.5138,1,0.1,9,0.141721354,0.889930754,11.55193,63.48127,19.7,285.0,285,0,88.24987007260611
59,7.28871014,485.9140093,793.1536328,1,0.1,9,0.29693348,0.888335713,8.514836,74.21458,11.1,117.4,115,0,74.88711294765025
274,283.9511963,18930.07975,192862.0829,1,7.9,9,0.137787523,0.889962979,4.191438,73.4752,0.1,205.3,511,-128,64.85149570136132
68,10.34816741,689.8778273,1341.765027,1,0.1,9,0.276586334,0.888588479,8.376302,76.99159,0.1,232.1,511,-128,76.24297982338564
65,9.259891293,617.3260862,1135.769315,1,7.0,9,0.2828971,0.888511803,14.93943,66.39684,13.2,183.4,181,0,54.601422637141084
200,137.0207776,9134.718507,64648.87033,1,15.2,9,0.161276161,0.889765623,6.941705,77.36033,7.6,289.9,291,9,
64,8.91247548,594.165032,1072.454364,1,0.1,9,0.285098667,0.888484696,10.65277,74.53849,12.8,150.4,152,-3,75.66595194535125
330,434.5591709,28970.61139,365136.0205,1,9.7,9,0.125553321,0.890061163,12.14593,74.82825,12.1,336.0,337,0,
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,10.01674,74.82108,8.5,317.0,320,0,70.04475946502585
